label	collection_date	root_to_tip_residual_days
FUKUOKA/DS482V/2015|EPI_ISL_229163|e3b87e462b	2015-01-26	-2238.5893669039474
ISHIKAWA/DS403/2015|EPI_ISL_229154|23af5c2e9d	2015-01-17	-2118.572376424787
ISHIKAWA/DS311V/2015|EPI_ISL_229146|3dc76ef594	2015-01-09	-2110.890985793446
ISHIKAWA/DS284/2015|EPI_ISL_229144|77bc459fe3	2015-01-08	-2147.434278651702
TOKYO/DS547V/2015|EPI_ISL_229168|244c9e9ab4	2015-03-03	-2200.881775331204
GIFU/DS386/2015|EPI_ISL_229152|047c5e2e59	2015-01-13	-2151.776352264741
KANAGAWA/DS542/2015|EPI_ISL_229167|33d3ad310d	2015-02-23	-2268.6408917310855
TOKYO/DS34/2014|EPI_ISL_229130|573a243555	2014-12-10	-2117.1845211137042
ISHIKAWA/DS427V/2015|EPI_ISL_229156|18122cbd0b	2015-01-20	-2234.230387434405
ISHIKAWA/DS217/2015|EPI_ISL_229138|5741a1b19a	2015-01-05	-2257.2825943263547
TOKYO/DS553V/2015|EPI_ISL_229169|68d607c16b	2015-03-10	-1895.7977688189585
KUMAMOTO/DS424V/2015|EPI_ISL_229155|f07baf868f	2015-01-19	-2195.47300541406
TOKUSHIMA/DS316/2015|EPI_ISL_229147|0b84018dc3	2015-01-09	-2296.4009395804765
FUKUOKA/DS248/2015|EPI_ISL_229140|85745e9784	2015-01-06	-2140.0344370699054
FUKUOKA/DS47/2014|EPI_ISL_229131|a3bb674ab7	2014-12-11	-2152.7359175371744
TOKUSHIMA/DS271/2015|EPI_ISL_229141|6d605eee99	2015-01-07	-2257.205269912585
ISHIKAWA/DS164/2014|EPI_ISL_229137|f5790e3e3e	2014-12-22	-2242.6071599571633
ISHIKAWA/DS383/2015|EPI_ISL_229150|70b1a45fd3	2015-01-15	-2341.8637616085603
FUKUOKA/DS461V/2015|EPI_ISL_229160|061bffd23b	2015-01-24	-2239.479112101728
TOKYO/DS388V/2015|EPI_ISL_229153|0b4523c405	2015-01-16	-1960.8606592832145
GUNMA/DS126/2014|EPI_ISL_229135|df6587229d	2014-12-19	-1820.5466528088025
FUKUOKA/DS472/2015|EPI_ISL_229162|f22349e3e8	2015-01-24	-2163.735932659959
KANAGAWA/JP3/2014|EPI_ISL_229120|5a502a0b2b	2014-12-01	-1765.1026726343107
GUNMA/JP96/2014|EPI_ISL_229125|ed73c777c1	2014-12-19	-1596.1706268394692
GUNMA/JP22/2014|EPI_ISL_229123|70ef1f82ef	2014-12-11	-1661.9918465519206
KANAGAWA/JP20/2014|EPI_ISL_229122|1f510dfc77	2014-12-15	-1326.8059862570894
ISHIKAWA/JP153/2015|EPI_ISL_229129|1f85010886	2015-01-05	-1197.236192781559
KANAGAWA/JP1/2014|EPI_ISL_229118|3a2944bb4f	2014-11-25	-1456.444891560023
ISHIKAWA/JP35V/2014|EPI_ISL_229124|6b69c5119e	2014-12-12	-1473.4615508085355
HOKKAIDO/JP13V/2014|EPI_ISL_229121|6804e57a43	2014-12-05	-1614.9656556895366
GUNMA/JP102/2014|EPI_ISL_229126|03cc3edf74	2014-12-20	-1667.1102569793243
KANAGAWA/JP2/2014|EPI_ISL_229119|1bf44e9106	2014-11-26	-1605.747222039241
HYOGO/DS244/2014|EPI_ISL_206297|8cd7667583	2014-01-21	-953.9330663196084
GUANGDONGMAONAN/1173/2017|EPI_ISL_270745|ddd7c1191e	2017-02-27	-1154.2220807758376
SHANGHAI/XH1846C2/2017|EPI_ISL_19460493|c3ab0352ae	2017-10-17	-1349.1643328807045
SHANGHAI/XH1583C1/2017|EPI_ISL_19460494|c3ab0352ae	2017-07-26	-1266.1643328807052
SHANGHAIXUHUI/1373/2017|EPI_ISL_278719|c3ab0352ae	2017-05-16	-1195.1643328807038
MEXICO/INCMNSZ/BMR759/FEB2020|EPI_ISL_592535|a2c2d2aa47	2020-02-18	-1491.7047845226498
MEXICO/INCMNSZ/BMR164/JAN2020|EPI_ISL_591097|184b417a50	2020-01-14	-1488.9371187331174
MEXICO/INCMNSZ/BMR637/FEB2020|EPI_ISL_592532|178702c946	2020-02-13	-1823.4493485575213
MEXICO/INCMNSZ/BMR667/FEB2020|EPI_ISL_592533|5bae83f158	2020-02-14	-1899.9273777243163
SANTIAGODELESTERO/1061/2012|EPI_ISL_132539|ed8b0cbfc1	2012-09-05	2075.938534365564
CHICAGO/YGA04036/2012|EPI_ISL_160682|e35de036d3	2012-12-13	1954.1232020802963
NEWYORK/40/2012|EPI_ISL_131824|098b07fbd7	2012-10-16	1974.919341832371
CHICAGO/YGA04124/2012|EPI_ISL_160728|eff17fe7c0	2012-12-31	1936.1040437645815
AUSTRIA/119/2012|EPI_ISL_133033|b8591d1c56	2012-12-11	1993.3964078275055
AUSTRIA/710638/2012|EPI_ISL_134158|02ad0801a4	2012-12-11	1993.3964078275055
AUSTRIA/117/2012|EPI_ISL_131698|d2602863c6	2012-11-08	1989.1412697572387
AUSTRIA/705367/2012|EPI_ISL_134156|b06a2f1579	2012-11-06	1991.1412697572384
BAHIA/1213/2012|EPI_ISL_196922|2210dcd6b8	2012-09-22	2141.4292171080147
CHICAGO/YGA04188/2013|EPI_ISL_160748|48484f851c	2013-01-16	1920.0840548440724
CHICAGO/YGA04198/2013|EPI_ISL_160750|3dd01b7ea5	2013-01-23	1913.1425915180178
BRISBANE/16/2013|EPI_ISL_161268.EPI_ISL_288245|6815e6aef1	2013-02-13	2116.3050447699097
ISRAEL/20/2013|EPI_ISL_140345.EPI_ISL_136383|207c1f55a6	2013-01-08	2040.475814039013
ISRAEL/10/2012|EPI_ISL_140344.EPI_ISL_136380|7fe0b1d8d8	2012-10-30	2147.7515297109203
FLORIDA/39/2012|EPI_ISL_129766|607415f74f	2012-10-04	2173.7590738355316
CHICAGO/YGA04200/2013|EPI_ISL_160751|8dd0aaedb7	2013-01-25	1948.3945082741175
LOUISIANA/16/2012|EPI_ISL_134007|e09c22f56c	2012-12-04	1925.9193418323725
CHICAGO/YGA04120/2012|EPI_ISL_160724|8af428738d	2012-12-30	1899.91934183237
CHICAGO/YGA04086/2012|EPI_ISL_160699|8af428738d	2012-12-25	1904.9193418323728
CHICAGO/YGA04108/2012|EPI_ISL_160253|8af428738d	2012-12-28	1901.9193418323698
WISCONSIN/V131188/2013|EPI_ISL_187445|098b07fbd7	2013-02-01	1866.9193418323723
CHICAGO/YGA04132/2013|EPI_ISL_160735|6f82da2256	2013-01-01	1897.9193418323705
CHICAGO/YGA04065/2012|EPI_ISL_160694|8af428738d	2012-12-19	1910.9193418323716
CHICAGO/YGA04085/2012|EPI_ISL_160698|8af428738d	2012-12-25	1904.9193418323728
CATALONIA/NSVH207426/2013|EPI_ISL_134065|304cca62aa	2013-01-18	1880.91934183237
LOUISIANA/3134/2012|EPI_ISL_136070|d6016ba57f	2012-12-04	1925.9193418323725
TEXAS/JMM35/2012|EPI_ISL_136489|e480d5dbd7	2012-11-29	2043.5438934580684
TEXAS/JMM1/2012|EPI_ISL_136432|e480d5dbd7	2012-11-03	2069.5438934580675
HOUSTON/JMM166/2013|EPI_ISL_189629|e480d5dbd7	2013-01-20	1991.543893458067
HOUSTON/JMM69/2012|EPI_ISL_189198|5a2ed1944d	2012-12-14	2028.5438934580675
HOUSTON/JMM139/2013|EPI_ISL_189292|e480d5dbd7	2013-01-12	1999.543893458069
TEXAS/JMM3/2012|EPI_ISL_136441|4cfaac176c	2012-11-11	2098.733636861611
HOUSTON/JMM137/2013|EPI_ISL_189291|35ab063eb8	2013-01-11	2075.185782302658
TEXAS/JMM30/2012|EPI_ISL_136484|9eccb64902	2012-11-28	2081.799078476158
HOUSTON/JMM66/2012|EPI_ISL_189159|c75ec2f2bc	2012-12-12	2105.1797802157453
TEXAS/JMM8/2012|EPI_ISL_136444|e4f33ed5f1	2012-11-20	2127.049272594038
HOUSTON/JMM167/2013|EPI_ISL_189630|5681997411	2013-01-14	2034.9947099413657
GEORGIA/3148/2012|EPI_ISL_136084|c156ab8872	2012-11-01	1999.1158604322472
BUENOSAIRES/998848/2012|EPI_ISL_132532|696e9c0026	2012-06-18	2096.4728552289157
MARYLAND/43/2012|EPI_ISL_133069|6fc0547ee6	2012-11-13	1984.057796568484
FLORIDA/3185/2012|EPI_ISL_142158|5582633f34	2012-12-17	1950.0577965684831
VIRGINIA/14/2012|EPI_ISL_133065|5582633f34	2012-11-13	1984.057796568484
LOUISIANA/3133/2012|EPI_ISL_136069|fb29e86a79	2012-12-04	2001.4498983023705
PARANA/841/2012|EPI_ISL_196929|436372c2b3	2012-07-10	2110.057796568483
ALABAMA/35/2012|EPI_ISL_134779|5582633f34	2012-12-18	1949.0577965684834
FLORIDA/3434/2013|EPI_ISL_153640|22ab911a67	2013-01-05	2043.014580813044
FLORIDA/3441/2013|EPI_ISL_153647|388b549517	2013-06-18	1804.08209954809
ALABAMA/3142/2012|EPI_ISL_136078|c536a070d0	2012-12-05	1963.5219394176856
ALABAMA/3143/2012|EPI_ISL_136079|c536a070d0	2012-12-05	1963.5219394176856
FLORIDA/3144/2012|EPI_ISL_136080|d069a208c3	2012-10-26	1964.9611759208765
FLORIDA/3170/2012|EPI_ISL_142128|4232ed5963	2012-12-18	1911.9611759208753
ALABAMA/3135/2012|EPI_ISL_136071|1c1c448cb7	2012-12-04	1964.5768972307476
BOSTON/DOA2145/2013|EPI_ISL_147991|469b745a12	2013-01-20	1916.0806204189328
FLORIDA/3177/2013|EPI_ISL_142142|4e1be37221	2013-01-04	1969.322194198399
FLORIDA/3172/2012|EPI_ISL_142132|ffd1f05e1a	2012-12-18	2023.5260760868707
SANTAFE/07066/2012|EPI_ISL_132531|8d33840d47	2012-08-30	1984.6909423299712
BRAZIL/7920/2012|EPI_ISL_125910|84d4f57f88	2012-04-11	2125.6909423299708
FLORIDA/3082/2012|EPI_ISL_136018|d3b3e6fef9	2012-12-02	1965.133017798218
PARAGUAY/32/2012|EPI_ISL_129005|5efe8c1cb0	2012-07-02	2081.1271616890126
TEXAS/JMM39/2012|EPI_ISL_136493|45b107c9b2	2012-11-30	1967.1565567048715
GEORGIA/16/2012|EPI_ISL_129659|042f3b20cc	2012-09-02	2318.8910336654253
GEORGIA/15/2012|EPI_ISL_129680|042f3b20cc	2012-09-02	2318.8910336654253
TEXAS/3251/2013|EPI_ISL_140760|5a72c58ce6	2013-01-10	2038.0435765554691
LOUISIANA/08/2012|EPI_ISL_129549|b034dc497f	2012-08-21	2068.3074071953174
KENTUCKY/14/2012|EPI_ISL_129043|1ad356646b	2012-08-08	2118.5460123983516
GEORGIA/3058/2012|EPI_ISL_132806|5efe8c1cb0	2012-09-26	1995.1271616890137
FLORIDA/27/2012|EPI_ISL_125909|5efe8c1cb0	2012-07-16	2067.127161689015
RIODEJANEIRO/766/2012|EPI_ISL_196934|97494f2b8e	2012-08-15	2177.0126335122814
RIODEJANEIRO/765/2012|EPI_ISL_196933|3fc5cae9cf	2012-08-15	2177.0126335122814
PARANA/261/2012|EPI_ISL_196921|1961a93193	2012-05-18	2315.930079669947
VERMONT/16/2012|EPI_ISL_131276|ac86f1d358	2012-10-15	1975.9774162498907
ACORES/SU43/2012|EPI_ISL_134327|9080eaa12d	2012-11-06	1916.8371449923302
TENNESSEE/21/2012|EPI_ISL_143539|f436898c7d	2012-12-17	1950.101562727034
CALIFORNIA/NHRC362744/2012|EPI_ISL_133736|41f564374b	2012-11-06	1962.65518903803
OHIO/3106/2012|EPI_ISL_136042|7ab66f957b	2012-12-04	1888.7688937303037
OHIO/3131/2012|EPI_ISL_136067|a38e379c84	2012-11-28	1933.2927815407684
OHIO/3083/2012|EPI_ISL_136019|aaad7e4046	2012-12-04	1963.1564555502164
OHIO/3104/2012|EPI_ISL_136040|7ab66f957b	2012-11-15	1907.7688937303037
OHIO/3113/2012|EPI_ISL_136049|d644c19171	2012-11-28	1933.3209321603701
PARANA/417/2012|EPI_ISL_196928|ab2cb668bf	2012-07-03	2042.8910591206445
ALASKA/25/2012|EPI_ISL_133064|17cab5726d	2012-10-11	1942.8910591206445
MISSISSIPPI/13/2012|EPI_ISL_131815|757173023c	2012-11-13	1872.721557437394
HOUSTON/JMM117/2013|EPI_ISL_189272|f7f968c427	2013-01-05	1893.639930227631
PARANA/851/2012|EPI_ISL_196930|517dd713f2	2012-07-16	2055.759413773536
RIOGRANDEDOSUL/204/2012|EPI_ISL_263304|0c71922635	2012-06-13	2025.5818444070333
MISSISSIPPI/06/2012|EPI_ISL_121992|8dd426674a	2012-05-14	2055.720506530859
MECKLENBURGVORPOMMERN/8/2012|EPI_ISL_175496|7c68b221d7	2012-12-10	1957.1251847462815
MECKLENBURGVORPOMMERN/13/2012|EPI_ISL_175493|7c68b221d7	2012-12-27	1940.1251847462809
MECKLENBURGVORPOMMERN/12/2012|EPI_ISL_134171|8823c7556d	2012-12-27	1940.1251847462809
MECKLENBURGVORPOMMERN/10/2012|EPI_ISL_134170|8823c7556d	2012-12-17	1950.1251847462827
MECKLENBURGVORPOMMERN/3/2012|EPI_ISL_175497|29b1ec55f4	2012-10-25	1966.0086835173836
AUSTRIA/106/2013|EPI_ISL_139132|72c9be86f5	2013-02-12	1893.0794431497375
BREMEN/19/2012|EPI_ISL_175494|c18bd8ede4	2012-12-17	1950.079443149738
BREMEN/17/2012|EPI_ISL_175495|118fc169b2	2012-12-10	1957.0794431497368
MECKLENBURGVORPOMMERN/4/2012|EPI_ISL_132904|814e4267d5	2012-10-30	1961.0086835173809
MECKLENBURGVORPOMMERN/5/2012|EPI_ISL_132905|814e4267d5	2012-11-05	1955.008683517382
PLZEN/22/2013|EPI_ISL_143565|814e4267d5	2013-01-10	1889.0086835173831
BUENOSAIRES/1105/2012|EPI_ISL_132540|9ec992e2aa	2012-09-09	2012.140368464124
DELAWARE/23/2012|EPI_ISL_134882|8e577d6a96	2012-12-19	1911.1403684641245
PARIS/1912/2012|EPI_ISL_134344.EPI_ISL_134354|b22d78e6d9	2012-12-07	2072.776875860714
CONNECTICUT/FLU159/2013|EPI_ISL_202136|cbb204c414	2013-02-10	1895.3037452652675
ESPIRITOSANTO/450/2012|EPI_ISL_196920|cd3fe21454	2012-07-17	2049.6196341096033
RORAIMA/121143IEC/2012|EPI_ISL_19870915|078734cf90	2012-10-01	2139.495943796782
COLORADO/20/2012|EPI_ISL_132680|5d9fe4e773	2012-11-14	1908.8745840587305
FRENCHGUIANA/1118/2013|EPI_ISL_145679|b634741be7	2013-05-31	1821.8852582660093
BOSTON/YGA00015/2012|EPI_ISL_160265|542ecf6e93	2012-12-28	1938.7986230855463
NEVADA/26/2012|EPI_ISL_131813|fead9055d1	2012-10-31	1997.0998690193949
BOSTON/DOA2155/2012|EPI_ISL_148000|f23bd8f74f	2012-12-29	2052.269812074786
BRAZIL/8456/2012|EPI_ISL_125906|8312e01606	2012-05-18	2164.924336228313
PARANA/404/2012|EPI_ISL_197067|78eba58cef	2012-06-20	2105.549775929088
PARANA/415/2012|EPI_ISL_196926|bb51753a18	2012-06-26	2031.7309547056475
SAOPAULO/1014211/2012|EPI_ISL_132919|68e904e67f	2012-05-22	2122.073030857447
BUENOSAIRES/2508/2012|EPI_ISL_132541|38591f3c0e	2012-09-14	1895.679728483133
CONNECTICUT/FLU018/2012|EPI_ISL_166619|6b98a0ab45	2012-12-31	2013.0643592056308
CONNECTICUT/FLU023/2012|EPI_ISL_166621|5352a3cf70	2012-12-28	1940.6386082710394
FLORIDA/3138/2012|EPI_ISL_136074|e35d4ff7e2	2012-12-06	1925.670100943489
OKLAHOMA/NHRC375185/2013|EPI_ISL_139339|328d360179	2013-01-08	1892.6684288826018
SOUTHCAROLINA/3154/2012|EPI_ISL_136090|b9c65c8edc	2012-11-14	1947.6684288826025
SOUTHCAROLINA/NHRCJX40645/2012|EPI_ISL_143867|645a2ce0cc	2012-12-03	1927.1762256923412
SOUTHCAROLINA/NHRC382368/2012|EPI_ISL_153797|4dab98d377	2012-12-03	1964.2829834522147
GEORGIA/22/2012|EPI_ISL_134001|a7be54dfe2	2012-12-02	1891.0694354344248
BOSTON/YGA02015/2012|EPI_ISL_160559|d7237eb344	2012-12-31	1899.1786633681454
BOSTON/YGA00038/2013|EPI_ISL_160282|d95d058b58	2013-01-11	1888.2003135230705
BOSTON/YGA00004/2012|EPI_ISL_160256|1bd0e24bb7	2012-12-05	1925.2338884245635
BOSTON/YGA01148/2013|EPI_ISL_160460|9167f9b77f	2013-01-05	1894.1875690043837
BOSTON/YGA01098/2012|EPI_ISL_160388|8319e18111	2012-12-30	1900.203726270438
MARYLAND/1135/2013|EPI_ISL_4073839|bd293f644b	2013-01-30	1869.15140836804
MARYLAND/1131/2013|EPI_ISL_368543|bd293f644b	2013-01-30	1869.15140836804
MARYLAND/1138/2013|EPI_ISL_368545|bd293f644b	2013-01-31	1868.1514083680402
MARYLAND/1135D/2013|EPI_ISL_368544|3ebf11c6f0	2013-01-30	1869.15140836804
CONNECTICUT/FLU042/2012|EPI_ISL_202118|edf132fbfe	2012-12-28	1902.2563800293713
MARYLAND/3194/2012|EPI_ISL_142141|00ab466342	2012-12-18	1912.1760704053027
ALABAMA/3102/2012|EPI_ISL_136038|1af6ac9232	2012-12-11	1919.1697035623006
BOSTON/DOA2141/2012|EPI_ISL_147946|6fa9c4c140	2012-12-21	1909.2854298793618
TEXAS/3247/2013|EPI_ISL_140756|b82cf384af	2013-01-07	1929.5497444215023
BOSTON/YGA01111/2013|EPI_ISL_160401|f49ee39820	2013-01-01	1935.5539697254014
SANTACLARA/YGA03075/2013|EPI_ISL_160659|0d96053d03	2013-02-04	1901.565179440586
HOUSTON/JMM98/2012|EPI_ISL_189225|262edcae9a	2012-12-29	1938.400833278724
HABANA/152/2013|EPI_ISL_141451|695da797d6	2013-01-29	2136.357512368839
FLORIDA/3181/2013|EPI_ISL_142150|3a78f53845	2013-01-08	1928.8290115967002
MICHIGAN/09/2012|EPI_ISL_196077|5532b4a3fa	2012-12-28	1902.2824793884158
CHICAGO/YGA04110/2012|EPI_ISL_160715|75fb0ccdd3	2012-12-28	1976.6743206632273
CALIFORNIA/55/2012|EPI_ISL_138713|c339dec94d	2012-12-31	2011.311841341154
CHICAGO/YGA04165/2013|EPI_ISL_160744|e17eb16aa2	2013-01-09	1853.0694354344246
BOSTON/YGA02002/2012|EPI_ISL_160548|e17eb16aa2	2012-12-12	1881.0694354344232
BOSTON/YGA01045/2012|EPI_ISL_160337|e17eb16aa2	2012-12-25	1868.0694354344255
HOUSTON/JMM180/2013|EPI_ISL_189642|e17eb16aa2	2013-02-08	1823.069435434423
BOSTON/YGA02014/2012|EPI_ISL_160558|e17eb16aa2	2012-12-31	1862.069435434423
FLORIDA/3182/2013|EPI_ISL_142152|7faa7531b5	2013-01-09	1853.0694354344246
CONNECTICUT/FLU006/2012|EPI_ISL_166611|169f6d0217	2012-12-29	1864.0694354344228
BOSTON/YGA02005/2012|EPI_ISL_160551|e17eb16aa2	2012-12-17	1876.0694354344241
SOUTHCAROLINA/16/2012|EPI_ISL_131826|7faa7531b5	2012-11-07	1916.069435434424
BOSTON/DOA2138/2012|EPI_ISL_147986|e17eb16aa2	2012-12-20	1873.0694354344246
BOSTON/YGA00020/2012|EPI_ISL_160270|e17eb16aa2	2012-12-28	1865.0694354344225
BOSTON/YGA01125/2013|EPI_ISL_160412|e17eb16aa2	2013-01-02	1860.0694354344234
ALABAMA/3137/2012|EPI_ISL_136073|3f7fa9bdb6	2012-12-03	1890.069435434425
GEORGIA/3145/2012|EPI_ISL_136081|3f7fa9bdb6	2012-10-31	1923.0694354344228
GEORGIA/3121/2012|EPI_ISL_136057|3f7fa9bdb6	2012-11-29	1894.0694354344243
GEORGIA/3114/2012|EPI_ISL_136050|4370dc1a55	2012-11-26	1935.5516949959342
ALASKA/02/2013|EPI_ISL_139924.EPI_ISL_140276|2529cd0024	2013-02-20	1848.1790028355763
SANTACLARA/YGA03076/2013|EPI_ISL_160660|77e0743ce5	2013-02-03	1865.0746234414512
FLORIDA/01/2013|EPI_ISL_134771|c4a8bac00d	2013-01-03	1971.250810746662
RIODEJANEIRO/763/2012|EPI_ISL_196932|b31333188a	2012-08-14	2274.2361893554958
TUCUMAN/I2259/2012|EPI_ISL_132536|ac19eb746b	2012-09-02	2060.272538557441
SANTACLARA/YGA03029/2012|EPI_ISL_160249|46cd52570a	2012-12-03	1926.8900012620156
CHICAGO/YGA04047/2012|EPI_ISL_160687|2409567106	2012-12-17	1875.835295972837
WISCONSIN/37/2012|EPI_ISL_130203|fc0fb61a99	2012-10-05	1985.8552255894965
MISSISSIPPI/12/2012|EPI_ISL_130198|aef22fd599	2012-10-09	2018.8286082686577
MICHIGAN/08/2012|EPI_ISL_196075|3eecdb1f26	2012-12-18	1948.9128073587083
NORWAY/1443/2012|EPI_ISL_132040|20c2d01dc5	2012-06-07	2142.77677426323
SOUTHCAROLINA/NHRC395504/2013|EPI_ISL_152012|c9ddc989a4	2013-02-15	1815.8352959728372
NEBRASKA/04/2013|EPI_ISL_138005|d964b4e23d	2013-01-11	1924.9326915322831
BRAZIL/8751/2012|EPI_ISL_125902|178bf43e3a	2012-06-05	1996.6797284831327
STOCKHOLM/12/2013|EPI_ISL_139630|9d77e50e8f	2013-01-21	1840.8975559744315
STOCKHOLM/38/2012|EPI_ISL_134184.EPI_ISL_131851|9d77e50e8f	2012-11-05	1917.897555974432
STOCKHOLM/37/2012|EPI_ISL_134183.EPI_ISL_131856|9d77e50e8f	2012-11-15	1907.8975559744338
STOCKHOLM/31/2012|EPI_ISL_134182.EPI_ISL_129727|9d77e50e8f	2012-10-17	1936.8975559744322
STOCKHOLM/40/2012|EPI_ISL_134186.EPI_ISL_131854|9d77e50e8f	2012-11-14	1908.8975559744335
OSTERSUND/4/2012|EPI_ISL_130173|9d77e50e8f	2012-10-23	1930.897555974433
OSTERSUND/3/2012|EPI_ISL_130152|9d77e50e8f	2012-10-19	1934.8975559744324
RIODEJANEIRO/361/2012|EPI_ISL_196919|993559f452	2012-07-09	2301.1213037197917
STOCKHOLM/54/2012|EPI_ISL_138444|3923a0b552	2012-12-28	2013.3613652061401
BOSTON/YGA00016/2012|EPI_ISL_160266|a8bdb911ef	2012-12-28	1902.1756948599582
WISCONSIN/25/2012|EPI_ISL_128999|972abd75cb	2012-08-16	2036.2212161609734
BELEM/119244/2012|EPI_ISL_129163|2462b66542	2012-06-07	2068.8498642533737
BRAZIL/0289/2013|EPI_ISL_145126|96d261d286	2013-04-28	1780.8912923488106
BOSTON/YGA01157/2013|EPI_ISL_160469|46ff656c18	2013-01-06	2079.711819138071
CONNECTICUT/FLU139/2013|EPI_ISL_202133|9aee2f913d	2013-02-01	2053.775046983237
CONNECTICUT/FLU055/2012|EPI_ISL_202143|eb7ef4fccd	2012-12-27	2089.7445959203965
CATALONIA/5689S/2013|EPI_ISL_140340|42dfd2c7e8	2013-01-17	2031.6427243448163
BOSTON/YGA01139/2013|EPI_ISL_160451|aaac650741	2013-01-03	1970.91749589592
WISCONSIN/V130258/2012|EPI_ISL_187424|77b0d1cd87	2012-12-01	1929.2059003758275
PARANA/839/2012|EPI_ISL_196927|2eca787460	2012-07-04	2029.0941481122156
TEXAS/JMM59/2012|EPI_ISL_136511|37811e5159	2012-12-08	1884.6062015624507
TEXAS/JMM43/2012|EPI_ISL_136496|37811e5159	2012-12-02	1890.6062015624532
HOUSTON/JMM134/2013|EPI_ISL_189288|067ffa23ba	2013-01-11	1813.6372716983074
TEXAS/3435/2013|EPI_ISL_153641|356236541e	2013-01-14	1847.5642916265701
BOSTON/DOA2224/2013|EPI_ISL_148054|fee5a8e91f	2013-01-01	2047.0726372009115
SAOPAULO/49663/2012|EPI_ISL_132920|178bf43e3a	2012-07-17	1954.6797284831332
STOCKHOLM/30/2012|EPI_ISL_134181.EPI_ISL_129613|178bf43e3a	2012-07-12	1959.6797284831323
INDIANA/158/2012|EPI_ISL_129004|11eaae3637	2012-08-03	2011.592756406322
PERNAMBUCO/124329IEC/2013|EPI_ISL_19870926|cec9f34aac	2013-05-07	2212.4648287812947
RIOGRANDEDONORTE/122616IEC/2013|EPI_ISL_19870921|ffd94a42b7	2013-03-17	2502.740987290808
PERNAMBUCO/122038IEC/2013|EPI_ISL_19870918|b1a68bc5cd	2013-01-30	2336.5397092631097
RIOGRANDEDONORTE/121985IEC/2013|EPI_ISL_19870917|57bb624ce3	2013-01-17	2143.470867991996
JAPAN/3018/2012|EPI_ISL_121823|7ec2f111bc	2012-04-16	2122.334938615222
GAINESVILLE/01/2012|EPI_ISL_143218|22634030ea	2012-07-24	1947.1476727534891
NICARAGUA/AGA206/2012|EPI_ISL_188987|7d94207633	2012-09-18	2116.385320748935
NICARAGUA/AGA218/2012|EPI_ISL_188994|7d94207633	2012-09-07	2127.3853207489365
NICARAGUA/AGA2103/2012|EPI_ISL_189141|7d94207633	2012-11-06	2067.3853207489365
NICARAGUA/AGA214/2012|EPI_ISL_188992|7d94207633	2012-10-01	2103.3853207489374
NICARAGUA/AGA207/2012|EPI_ISL_188988|7d94207633	2012-09-20	2114.385320748935
NICARAGUA/AGA292/2012|EPI_ISL_189106|7d94207633	2012-10-12	2092.3853207489356
NICARAGUA/AGA2104/2012|EPI_ISL_189142|7d94207633	2012-11-03	2070.385320748936
NICARAGUA/93001TR1/2012|EPI_ISL_174232|95ef71904a	2012-08-28	2137.3853207489383
NICARAGUA/AGA202/2012|EPI_ISL_189000|7d94207633	2012-09-16	2118.385320748938
NICARAGUA/AGA221/2012|EPI_ISL_188997|7d94207633	2012-10-10	2094.385320748935
NICARAGUA/AGA2105/2012|EPI_ISL_189143|7d94207633	2012-10-12	2092.3853207489356
NICARAGUA/AGA201/2012|EPI_ISL_188980|7d94207633	2012-09-15	2119.385320748938
NICARAGUA/AGA220/2012|EPI_ISL_188996|7d94207633	2012-10-11	2093.3853207489356
NICARAGUA/AGA209/2012|EPI_ISL_188986|7d94207633	2012-08-31	2134.385320748935
NICARAGUA/AGA2108/2012|EPI_ISL_189146|fcb41e2515	2012-10-11	2167.7855440245717
NICARAGUA/AGA2101/2012|EPI_ISL_189139|0ef1d6d62a	2012-10-30	2111.6167032341173
NICARAGUA/3001401TR2/2012|EPI_ISL_174231|7d94207633	2012-08-30	2135.385320748935
NICARAGUA/AGA2100/2012|EPI_ISL_189138|6a9c0a6173	2012-10-26	2115.4340076959807
NICARAGUA/AGA213/2012|EPI_ISL_188991|a8b9b7d541	2012-09-30	2178.5623036296424
NICARAGUA/AGA291/2012|EPI_ISL_189105|a8b9b7d541	2012-10-15	2163.5623036296415
NICARAGUA/AGA295/2012|EPI_ISL_189109|08c8bec85d	2012-10-20	2233.4241032219807
NICARAGUA/AGA217/2012|EPI_ISL_188993|3e2e72d1c5	2012-10-03	2213.3690711035038
NICARAGUA/AGA211/2012|EPI_ISL_188989|3e2e72d1c5	2012-09-05	2241.3690711035024
NICARAGUA/AGA2107/2012|EPI_ISL_189145|431fd425df	2012-10-11	2205.199163420976
NICARAGUA/AGA2102/2012|EPI_ISL_189140|f458805f18	2012-10-30	2186.3802049526944
NICARAGUA/AGA2106/2012|EPI_ISL_189144|f458805f18	2012-10-12	2204.3802049526944
NICARAGUA/AGA289/2012|EPI_ISL_189103|f458805f18	2012-11-11	2174.380204952696
NICARAGUA/AGA296/2012|EPI_ISL_189137|1113d42fc4	2012-10-23	2156.2544297267777
NICARAGUA/AGA297/2012|EPI_ISL_189162|e6b6a03ac6	2012-10-22	2194.299263341591
NICARAGUA/AGA203/2012|EPI_ISL_188982|5b9bed3fad	2012-09-19	2227.3813894809023
NICARAGUA/AGA204/2012|EPI_ISL_188984|5b9bed3fad	2012-09-19	2227.3813894809023
